contig	S26ref
S26ref_000000000001_split_00152	101.87908186227934
S26ref_000000000001_split_00153	104.40949570259914
S26ref_000000000001_split_00154	104.77766119801602
S26ref_000000000001_split_00155	103.05669493703418
S26ref_000000000001_split_00156	103.19322857284489
S26ref_000000000001_split_00157	107.82179341657208
S26ref_000000000001_split_00158	103.70235312451301
S26ref_000000000001_split_00159	104.7480225430097
S26ref_000000000001_split_00160	101.9580118694362
S26ref_000000000001_split_00161	102.45054313766451
S26ref_000000000001_split_00162	103.84775793273798
S26ref_000000000001_split_00163	105.72952007103136
S26ref_000000000001_split_00164	108.96735523921653
S26ref_000000000001_split_00165	103.59393441037051
S26ref_000000000001_split_00166	99.98817823582904
S26ref_000000000001_split_00167	101.77741607324516
S26ref_000000000001_split_00168	102.11329107556092
S26ref_000000000001_split_00169	102.99865033741564
S26ref_000000000001_split_00170	102.76491844416562
S26ref_000000000001_split_00171	104.84597701149426
S26ref_000000000001_split_00172	105.60545379281797
S26ref_000000000001_split_00173	105.51285272516428
S26ref_000000000001_split_00174	101.29226219812716
S26ref_000000000001_split_00175	102.73861044950084
S26ref_000000000001_split_00176	103.29579915485955
S26ref_000000000001_split_00177	105.59826404300439
S26ref_000000000001_split_00178	101.9468211068211
S26ref_000000000001_split_00179	103.94044704630123
S26ref_000000000001_split_00180	108.89932920804951
S26ref_000000000001_split_00181	104.78567518248175
S26ref_000000000001_split_00182	104.45538920759293
S26ref_000000000001_split_00183	106.65166566050162
S26ref_000000000001_split_00184	104.80971186192775
S26ref_000000000001_split_00185	103.85048633626678
S26ref_000000000001_split_00186	102.83228342217197
S26ref_000000000002_split_00001	193.95646315398199
S26ref_000000000002_split_00002	193.2916295239793
S26ref_000000000002_split_00003	191.1446107198748
S26ref_000000000002_split_00004	187.9329548142891
S26ref_000000000002_split_00005	185.60207812199346
S26ref_000000000003_split_00001	80.87218372983187
S26ref_000000000003_split_00002	83.25939008009551
S26ref_000000000003_split_00003	83.16472022888232
S26ref_000000000003_split_00004	85.59245454545454
S26ref_000000000003_split_00005	81.8242489380214
S26ref_000000000003_split_00006	86.58505657432696
S26ref_000000000003_split_00007	84.32714557071317
S26ref_000000000003_split_00008	88.04170798898072
S26ref_000000000003_split_00009	82.7917777670044
S26ref_000000000003_split_00010	84.97518327944994
S26ref_000000000003_split_00011	83.60901004005618
S26ref_000000000003_split_00012	81.77764537654909
S26ref_000000000004_split_00001	166.20417907832487
S26ref_000000000004_split_00002	168.94266055045873
S26ref_000000000004_split_00003	174.19995649336525
S26ref_000000000005_split_00001	95.07250293172895
S26ref_000000000005_split_00002	91.7200583515682
S26ref_000000000005_split_00003	91.46275776397516
S26ref_000000000005_split_00004	96.69966091552807
